payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,status,failure_reason,is_failed
P-9447DCBA,2024-02-22 17:25:00,117151.88,GBP,IN,SWIFT,MOBILE,0.075,2,SAME_DAY,SETTLED,NONE,False
P-6A3180CC,2024-06-09 22:38:00,33373.87,USD,CA,ACH,BATCH,0.333,2,NEXT_DAY,SETTLED,NONE,False
P-B3310B0A,2024-01-04 23:54:00,17862.26,JPY,JP,SWIFT,API,0.472,2,NEXT_DAY,SETTLED,NONE,False
P-9B1A18EC,2024-06-01 10:12:00,20068.33,USD,CA,WIRE,ONLINE,0.377,0,NEXT_DAY,SETTLED,NONE,False
P-E3F69D03,2024-01-01 21:45:00,97470.22,USD,IN,ACH,API,0.238,1,NEXT_DAY,SETTLED,NONE,False
P-57BB57A5,2024-04-30 11:47:00,15530.7,USD,IN,ACH,ONLINE,0.215,0,NEXT_DAY,SETTLED,NONE,False
P-3A68518D,2024-04-02 19:11:00,56181.21,EUR,GB,ACH,API,0.215,0,T_PLUS_2,SETTLED,NONE,False
P-7A362CA6,2024-01-03 04:47:00,39243.47,JPY,CA,RTP,BATCH,0.12,1,NEXT_DAY,PENDING,NONE,False
P-E3F3E2EB,2024-06-07 10:47:00,171533.21,GBP,JP,ACH,API,0.62,0,NEXT_DAY,FAILED,SFTP_FILE_DELAY,True
P-333849BA,2024-04-04 02:02:00,69245.86,GBP,GB,ACH,ONLINE,0.524,1,SAME_DAY,SETTLED,NONE,False
P-378176CE,2024-03-24 21:21:00,53267.25,CAD,CA,ACH,FILE,0.103,2,NEXT_DAY,SETTLED,NONE,False
P-E4BB2271,2024-01-22 18:30:00,187698.51,CAD,IN,SWIFT,MOBILE,0.315,0,NEXT_DAY,SETTLED,NONE,False
P-E8363259,2024-06-06 23:09:00,177135.4,JPY,AU,WIRE,API,0.235,0,SAME_DAY,SETTLED,NONE,False
P-5F9D3728,2024-02-20 05:19:00,82189.45,GBP,GB,SWIFT,API,0.197,2,SAME_DAY,SETTLED,NONE,False
P-B96E1472,2024-05-01 19:01:00,8429.43,AUD,AU,ACH,ONLINE,0.227,1,SAME_DAY,SETTLED,NONE,False
P-6AA5AD91,2024-01-03 17:25:00,32241.66,CAD,JP,WIRE,MOBILE,0.209,1,SAME_DAY,FAILED,COMPLIANCE_REVIEW,True
P-451F0E25,2024-03-19 01:36:00,206399.25,JPY,IN,WIRE,BATCH,0.378,0,SAME_DAY,SETTLED,NONE,False
P-1B026BF8,2024-01-10 02:01:00,264503.45,CAD,GB,SWIFT,ONLINE,0.179,1,SAME_DAY,SETTLED,NONE,False
P-80E94825,2024-03-05 14:03:00,29228.3,AUD,GB,SWIFT,BATCH,0.391,2,T_PLUS_2,SETTLED,NONE,False
P-4B2C18B1,2024-01-07 12:56:00,818488.38,EUR,AU,SWIFT,API,0.179,1,SAME_DAY,SETTLED,NONE,False
P-75B58F56,2024-01-02 13:09:00,84639.09,EUR,US,WIRE,BATCH,0.117,0,SAME_DAY,SETTLED,NONE,False
P-BA9880E7,2024-04-16 02:21:00,46869.58,JPY,CA,WIRE,BATCH,0.078,1,SAME_DAY,SETTLED,NONE,False
P-6F198E4F,2024-04-02 09:58:00,19906.29,EUR,GB,SWIFT,BATCH,0.245,1,NEXT_DAY,SETTLED,NONE,False
P-2DCB57F7,2024-01-06 04:00:00,20735.4,EUR,IN,SWIFT,API,0.229,0,SAME_DAY,SETTLED,NONE,False
P-45BD1FB1,2024-04-27 14:09:00,19993.11,GBP,DE,ACH,API,0.097,0,NEXT_DAY,SETTLED,NONE,False
P-3C61DC44,2024-06-03 02:59:00,141363.87,CAD,JP,ACH,BATCH,0.334,1,SAME_DAY,SETTLED,NONE,False
P-271F4565,2024-06-26 15:27:00,29274.93,CAD,DE,ACH,ONLINE,0.282,2,NEXT_DAY,SETTLED,NONE,False
P-A7D07215,2024-03-23 07:23:00,186439.42,AUD,US,WIRE,BATCH,0.253,4,NEXT_DAY,SETTLED,NONE,False
P-E6F93309,2024-06-24 11:07:00,51208.28,JPY,IN,WIRE,MOBILE,0.181,0,SAME_DAY,SETTLED,NONE,False
P-B222E2D8,2024-02-15 22:37:00,17956.3,GBP,AU,ACH,FILE,0.093,0,NEXT_DAY,PENDING,NONE,False
P-DBCE1024,2024-04-29 17:11:00,123931.54,AUD,DE,ACH,MOBILE,0.195,1,SAME_DAY,PENDING,NONE,False
P-BBCD8E74,2024-02-29 18:56:00,36335.08,EUR,JP,WIRE,BATCH,0.493,2,SAME_DAY,SETTLED,NONE,False
P-8BFB6D2F,2024-02-04 07:27:00,170676.77,CAD,US,ACH,BATCH,0.221,1,NEXT_DAY,SETTLED,NONE,False
P-E1EEF654,2024-01-03 14:37:00,159847.65,JPY,CA,ACH,API,0.257,3,T_PLUS_2,SETTLED,NONE,False
P-7AB184D9,2024-01-29 15:04:00,6530.86,USD,DE,WIRE,API,0.162,1,NEXT_DAY,SETTLED,NONE,False
P-B5A8FCD8,2024-04-07 20:30:00,641736.08,EUR,DE,SWIFT,API,0.187,1,T_PLUS_2,SETTLED,NONE,False
P-4CDB9DCE,2024-04-06 04:36:00,287201.83,EUR,US,WIRE,BATCH,0.614,2,NEXT_DAY,SETTLED,NONE,False
P-13C5A63F,2024-06-28 15:23:00,20059.62,AUD,DE,SWIFT,FILE,0.197,2,SAME_DAY,FAILED,NETWORK_ERROR,True
P-EA930EA6,2024-03-19 07:57:00,21593.64,JPY,US,SWIFT,API,0.119,0,T_PLUS_2,PENDING,NONE,False
P-0B821686,2024-05-11 03:15:00,22488.28,CAD,AU,ACH,BATCH,0.139,1,NEXT_DAY,SETTLED,NONE,False
P-8D6CA189,2024-06-11 07:02:00,11929.68,CAD,IN,SWIFT,FILE,0.13,1,SAME_DAY,SETTLED,NONE,False
P-267F0A5C,2024-03-24 04:15:00,26605.54,USD,AU,WIRE,BATCH,0.403,1,NEXT_DAY,SETTLED,NONE,False
P-46E5D194,2024-02-14 20:33:00,70118.7,CAD,IN,WIRE,BATCH,0.355,1,NEXT_DAY,SETTLED,NONE,False
P-41A1D1C5,2024-06-01 20:19:00,194705.78,AUD,DE,ACH,API,0.162,1,T_PLUS_2,SETTLED,NONE,False
P-7C5030A0,2024-06-19 02:57:00,52466.25,USD,US,ACH,FILE,0.446,1,NEXT_DAY,SETTLED,NONE,False
P-ABF84B96,2024-06-02 06:37:00,8143.7,EUR,AU,WIRE,MOBILE,0.168,0,SAME_DAY,SETTLED,NONE,False
P-0A274FDE,2024-05-14 14:24:00,144852.74,GBP,US,WIRE,FILE,0.308,2,NEXT_DAY,SETTLED,NONE,False
P-4CE5FB91,2024-02-02 10:44:00,52546.97,JPY,JP,ACH,FILE,0.487,0,T_PLUS_2,SETTLED,NONE,False
P-A2C3EECB,2024-06-06 13:42:00,320266.08,JPY,US,WIRE,ONLINE,0.099,2,NEXT_DAY,SETTLED,NONE,False
P-54EFD308,2024-03-20 03:33:00,36330.82,AUD,JP,SWIFT,BATCH,0.284,1,NEXT_DAY,SETTLED,NONE,False
P-284CA0D5,2024-04-15 14:51:00,156081.25,CAD,CA,SWIFT,FILE,0.155,1,NEXT_DAY,SETTLED,NONE,False
P-ED03A2EF,2024-03-10 20:35:00,282824.33,GBP,US,WIRE,MOBILE,0.118,0,NEXT_DAY,SETTLED,NONE,False
P-22B318DB,2024-02-27 15:13:00,103209.84,AUD,IN,ACH,ONLINE,0.212,1,NEXT_DAY,SETTLED,NONE,False
P-3F263BD9,2024-04-21 03:17:00,17294.27,AUD,IN,SWIFT,ONLINE,0.533,2,SAME_DAY,SETTLED,NONE,False
P-C3CD1D29,2024-06-14 15:54:00,82745.46,GBP,US,SWIFT,ONLINE,0.63,0,SAME_DAY,SETTLED,NONE,False
P-19F4AE7F,2024-01-22 19:49:00,10336.49,CAD,JP,SWIFT,ONLINE,0.6,4,T_PLUS_2,FAILED,INSUFFICIENT_FUNDS,True
P-7F33E36F,2024-02-13 05:26:00,36122.7,EUR,GB,RTP,ONLINE,0.214,1,NEXT_DAY,SETTLED,NONE,False
P-0BC3D882,2024-01-30 08:27:00,10066.82,USD,JP,WIRE,BATCH,0.174,1,SAME_DAY,SETTLED,NONE,False
P-E59CBFAA,2024-03-15 21:33:00,44006.22,GBP,JP,RTP,API,0.148,1,SAME_DAY,SETTLED,NONE,False
P-D37F5572,2024-05-18 19:31:00,17230.28,USD,IN,RTP,ONLINE,0.101,0,SAME_DAY,SETTLED,NONE,False
P-2FBF8890,2024-06-02 01:18:00,22866.07,GBP,AU,RTP,API,0.523,1,NEXT_DAY,SETTLED,NONE,False
P-2C2D389E,2024-04-18 00:35:00,229763.15,JPY,IN,SWIFT,API,0.629,1,SAME_DAY,SETTLED,NONE,False
P-B7E40E7D,2024-06-09 16:35:00,301960.21,EUR,JP,WIRE,FILE,0.349,0,NEXT_DAY,FAILED,NETWORK_ERROR,True
P-6866D4AB,2024-02-19 23:23:00,22564.24,USD,DE,RTP,ONLINE,0.217,1,SAME_DAY,SETTLED,NONE,False
P-13818E70,2024-01-29 18:56:00,22815.01,EUR,GB,SWIFT,ONLINE,0.053,3,NEXT_DAY,SETTLED,NONE,False
P-82640786,2024-05-14 16:19:00,90166.71,JPY,AU,ACH,MOBILE,0.322,1,SAME_DAY,FAILED,INSUFFICIENT_FUNDS,True
P-FBE6AA52,2024-05-27 21:38:00,34272.29,GBP,DE,ACH,BATCH,0.13,1,T_PLUS_2,SETTLED,NONE,False
P-1066B338,2024-04-27 22:20:00,156326.67,JPY,CA,WIRE,ONLINE,0.338,0,NEXT_DAY,PENDING,NONE,False
P-9BCB9FD4,2024-01-14 08:18:00,106574.58,JPY,CA,SWIFT,BATCH,0.211,3,SAME_DAY,SETTLED,NONE,False
P-89CD3FF0,2024-01-13 20:36:00,110602.54,EUR,JP,WIRE,BATCH,0.068,2,SAME_DAY,SETTLED,NONE,False
P-40052247,2024-04-18 17:19:00,64923.44,JPY,CA,RTP,MOBILE,0.458,0,SAME_DAY,SETTLED,NONE,False
P-C9F60F79,2024-01-18 22:37:00,15275.36,CAD,DE,WIRE,FILE,0.188,2,SAME_DAY,SETTLED,NONE,False
P-4C79AAFB,2024-05-15 05:03:00,105283.68,EUR,CA,WIRE,API,0.014,3,NEXT_DAY,SETTLED,NONE,False
P-F41F71D5,2024-05-24 16:48:00,2590.13,CAD,CA,WIRE,API,0.081,2,NEXT_DAY,SETTLED,NONE,False
P-B7B735D4,2024-04-20 03:05:00,92822.47,AUD,IN,SWIFT,API,0.334,1,SAME_DAY,SETTLED,NONE,False
P-C9193EBB,2024-01-21 00:28:00,67707.92,AUD,IN,WIRE,FILE,0.201,0,NEXT_DAY,PENDING,NONE,False
P-113EE2E6,2024-01-28 03:02:00,27264.72,CAD,AU,WIRE,ONLINE,0.175,0,NEXT_DAY,SETTLED,NONE,False
P-BA349176,2024-06-06 07:40:00,32411.9,EUR,IN,SWIFT,ONLINE,0.451,0,SAME_DAY,SETTLED,NONE,False
P-6303B005,2024-06-06 22:32:00,19613.0,GBP,JP,WIRE,ONLINE,0.306,0,SAME_DAY,SETTLED,NONE,False
P-4106C465,2024-05-14 17:50:00,331518.53,JPY,GB,SWIFT,BATCH,0.274,0,SAME_DAY,SETTLED,NONE,False
P-893289D1,2024-02-02 23:24:00,32957.29,GBP,IN,WIRE,MOBILE,0.17,1,NEXT_DAY,SETTLED,NONE,False
P-156BACBE,2024-01-16 02:08:00,15193.13,CAD,CA,WIRE,FILE,0.139,1,NEXT_DAY,SETTLED,NONE,False
P-F65A5B55,2024-02-26 23:30:00,16558.26,EUR,AU,RTP,ONLINE,0.273,0,NEXT_DAY,SETTLED,NONE,False
P-489F6A70,2024-03-06 09:09:00,38733.31,CAD,IN,ACH,API,0.216,0,SAME_DAY,SETTLED,NONE,False
P-EB038F9E,2024-04-19 11:44:00,49354.79,EUR,AU,WIRE,BATCH,0.59,1,SAME_DAY,SETTLED,NONE,False
P-F73F3140,2024-02-08 01:50:00,319775.29,CAD,CA,ACH,BATCH,0.355,1,NEXT_DAY,SETTLED,NONE,False
P-DB7DCEE3,2024-01-26 05:02:00,85906.11,USD,GB,RTP,ONLINE,0.156,0,SAME_DAY,SETTLED,NONE,False
P-1CC06EBA,2024-05-01 13:56:00,212919.3,AUD,JP,ACH,API,0.048,0,SAME_DAY,SETTLED,NONE,False
P-2B95C9C8,2024-04-15 20:25:00,68846.92,EUR,DE,ACH,BATCH,0.13,0,SAME_DAY,SETTLED,NONE,False
P-3AFD9FF5,2024-04-25 19:41:00,21259.43,AUD,IN,WIRE,ONLINE,0.13,1,NEXT_DAY,SETTLED,NONE,False
P-6127099F,2024-03-31 03:59:00,5708.86,JPY,GB,ACH,ONLINE,0.6,0,T_PLUS_2,SETTLED,NONE,False
P-ED16D620,2024-06-28 16:08:00,207905.87,USD,US,ACH,ONLINE,0.452,1,SAME_DAY,SETTLED,NONE,False
P-33C1122C,2024-04-07 11:47:00,223953.1,GBP,AU,WIRE,API,0.181,0,SAME_DAY,SETTLED,NONE,False
P-657DB879,2024-01-23 07:18:00,21576.97,USD,JP,ACH,BATCH,0.377,1,SAME_DAY,SETTLED,NONE,False
P-A03B7FA0,2024-05-20 05:08:00,50508.09,EUR,JP,SWIFT,BATCH,0.27,0,T_PLUS_2,SETTLED,NONE,False
P-B4C8BA64,2024-02-14 23:55:00,45159.89,JPY,DE,ACH,MOBILE,0.085,3,SAME_DAY,SETTLED,NONE,False
P-2D73DA6E,2024-05-16 22:16:00,202347.56,EUR,CA,ACH,ONLINE,0.14,1,NEXT_DAY,SETTLED,NONE,False
P-A3EEF59D,2024-01-28 12:40:00,17880.51,USD,AU,RTP,ONLINE,0.456,1,NEXT_DAY,SETTLED,NONE,False
P-00C82EF5,2024-02-16 02:52:00,133049.08,AUD,JP,WIRE,FILE,0.304,0,NEXT_DAY,SETTLED,NONE,False
P-75DB73A4,2024-03-26 07:36:00,278343.77,JPY,AU,SWIFT,FILE,0.213,2,T_PLUS_2,SETTLED,NONE,False
P-D2386C8B,2024-03-31 06:12:00,61432.41,AUD,IN,WIRE,MOBILE,0.394,1,SAME_DAY,SETTLED,NONE,False
P-37545FC6,2024-02-06 10:33:00,75146.95,JPY,CA,SWIFT,API,0.17,2,SAME_DAY,SETTLED,NONE,False
P-5BEB36DF,2024-01-31 11:07:00,187460.88,JPY,IN,WIRE,BATCH,0.09,0,SAME_DAY,SETTLED,NONE,False
P-036FA06F,2024-05-30 14:16:00,25609.58,USD,CA,ACH,API,0.616,0,SAME_DAY,SETTLED,NONE,False
P-16FD3DE6,2024-04-03 06:56:00,158210.69,EUR,AU,WIRE,BATCH,0.204,0,NEXT_DAY,SETTLED,NONE,False
P-7EB3CDA5,2024-03-30 13:30:00,59045.75,USD,JP,SWIFT,ONLINE,0.188,0,SAME_DAY,SETTLED,NONE,False
P-B497B856,2024-04-02 02:14:00,82399.78,USD,IN,WIRE,BATCH,0.297,1,NEXT_DAY,PENDING,NONE,False
P-D8E80BC0,2024-02-17 16:47:00,8301.46,CAD,IN,WIRE,ONLINE,0.424,0,SAME_DAY,FAILED,INSUFFICIENT_FUNDS,True
P-9D6189CE,2024-03-05 18:50:00,14272.82,EUR,GB,SWIFT,FILE,0.224,1,SAME_DAY,SETTLED,NONE,False
P-4752F18F,2024-03-11 00:44:00,23222.54,AUD,CA,SWIFT,MOBILE,0.515,0,SAME_DAY,SETTLED,NONE,False
P-0EEAA894,2024-02-03 20:55:00,153899.36,EUR,IN,SWIFT,FILE,0.2,0,NEXT_DAY,SETTLED,NONE,False
P-20DB402B,2024-06-27 04:40:00,170797.54,CAD,US,SWIFT,API,0.316,2,SAME_DAY,SETTLED,NONE,False
P-E39FB283,2024-06-06 04:41:00,78175.44,EUR,JP,SWIFT,BATCH,0.265,3,T_PLUS_2,SETTLED,NONE,False
P-7E4BB7D7,2024-03-28 12:47:00,126655.31,AUD,GB,SWIFT,ONLINE,0.188,0,NEXT_DAY,SETTLED,NONE,False
P-E57FEF5B,2024-06-18 13:47:00,120824.81,USD,AU,ACH,BATCH,0.093,1,NEXT_DAY,SETTLED,NONE,False
P-1F628303,2024-06-27 09:10:00,50267.84,GBP,US,ACH,ONLINE,0.138,0,SAME_DAY,SETTLED,NONE,False
P-28D2E57D,2024-05-02 21:28:00,6771.52,EUR,JP,RTP,BATCH,0.049,0,SAME_DAY,SETTLED,NONE,False
P-03C057C5,2024-05-10 20:11:00,68670.79,JPY,US,ACH,MOBILE,0.419,3,SAME_DAY,SETTLED,NONE,False
P-DD1D6E81,2024-06-15 00:41:00,14341.48,CAD,IN,ACH,ONLINE,0.354,0,SAME_DAY,SETTLED,NONE,False
P-509AE7FC,2024-02-12 16:39:00,377839.36,JPY,US,SWIFT,ONLINE,0.186,1,NEXT_DAY,SETTLED,NONE,False
P-08299789,2024-03-28 13:49:00,37490.62,EUR,AU,SWIFT,ONLINE,0.304,1,T_PLUS_2,SETTLED,NONE,False
P-6B6C6899,2024-05-04 17:14:00,44664.84,CAD,IN,ACH,BATCH,0.581,1,SAME_DAY,SETTLED,NONE,False
P-63C10279,2024-01-07 07:45:00,17939.94,EUR,GB,RTP,ONLINE,0.14,2,NEXT_DAY,SETTLED,NONE,False
P-B9DF2088,2024-02-13 17:42:00,21642.88,GBP,GB,WIRE,ONLINE,0.557,1,NEXT_DAY,SETTLED,NONE,False
P-FAF1E7FC,2024-03-19 12:28:00,86727.53,AUD,DE,SWIFT,FILE,0.227,2,T_PLUS_2,SETTLED,NONE,False
P-9E41F92A,2024-05-21 10:51:00,60767.6,JPY,IN,WIRE,ONLINE,0.45,0,NEXT_DAY,SETTLED,NONE,False
P-8BAE7680,2024-01-02 04:59:00,10742.08,GBP,AU,ACH,API,0.614,1,SAME_DAY,SETTLED,NONE,False
P-1555005F,2024-03-18 23:48:00,47491.84,JPY,US,SWIFT,BATCH,0.37,4,T_PLUS_2,SETTLED,NONE,False
P-AD50DE40,2024-01-24 10:47:00,68440.42,JPY,JP,SWIFT,ONLINE,0.315,0,SAME_DAY,SETTLED,NONE,False
P-DE7F9373,2024-06-23 10:15:00,339926.39,EUR,GB,ACH,FILE,0.195,1,NEXT_DAY,FAILED,INVALID_ACCOUNT,True
P-81ED8397,2024-03-22 13:49:00,46286.1,CAD,AU,ACH,API,0.312,3,SAME_DAY,SETTLED,NONE,False
P-F05990EA,2024-06-15 15:01:00,231035.15,CAD,JP,WIRE,API,0.38,2,SAME_DAY,SETTLED,NONE,False
P-A7BACAB3,2024-03-01 05:49:00,28620.14,USD,GB,WIRE,MOBILE,0.303,0,SAME_DAY,SETTLED,NONE,False
P-F188F4B2,2024-05-03 15:11:00,246873.55,AUD,JP,ACH,ONLINE,0.241,0,SAME_DAY,PENDING,NONE,False
P-1A6129F9,2024-02-11 05:55:00,7812.53,GBP,IN,ACH,BATCH,0.42,1,SAME_DAY,SETTLED,NONE,False
P-AF62126D,2024-06-19 08:18:00,1011914.62,AUD,JP,ACH,ONLINE,0.354,0,SAME_DAY,SETTLED,NONE,False
P-3ACD6664,2024-05-22 16:22:00,1139191.8,EUR,US,WIRE,API,0.348,1,T_PLUS_2,SETTLED,NONE,False
P-60E327F4,2024-05-11 03:18:00,95146.07,GBP,DE,ACH,BATCH,0.254,1,SAME_DAY,SETTLED,NONE,False
P-1C7B7175,2024-03-21 21:45:00,105175.44,USD,IN,SWIFT,API,0.319,1,SAME_DAY,SETTLED,NONE,False
P-1C929383,2024-01-31 10:34:00,506505.37,EUR,JP,RTP,FILE,0.083,2,NEXT_DAY,PENDING,NONE,False
P-DDD879CA,2024-01-27 02:27:00,56537.25,GBP,AU,SWIFT,ONLINE,0.429,1,T_PLUS_2,SETTLED,NONE,False
P-169A798B,2024-06-20 01:11:00,62814.46,CAD,US,ACH,FILE,0.2,1,NEXT_DAY,SETTLED,NONE,False
P-259C10B1,2024-06-17 13:57:00,22986.25,EUR,JP,ACH,API,0.609,2,NEXT_DAY,SETTLED,NONE,False
P-EAA360CC,2024-06-09 08:02:00,65937.46,JPY,JP,WIRE,API,0.39,1,SAME_DAY,SETTLED,NONE,False
P-01E9E35E,2024-01-31 20:48:00,44190.01,USD,CA,ACH,ONLINE,0.082,1,T_PLUS_2,SETTLED,NONE,False
P-DC4A5660,2024-05-22 14:26:00,137909.27,EUR,AU,ACH,FILE,0.46,3,SAME_DAY,SETTLED,NONE,False
P-85B6C1C8,2024-03-18 07:52:00,1530400.1,EUR,US,SWIFT,FILE,0.187,0,NEXT_DAY,SETTLED,NONE,False
P-8CBD2341,2024-05-14 01:06:00,20356.84,AUD,CA,SWIFT,MOBILE,0.201,0,NEXT_DAY,SETTLED,NONE,False
P-15372A44,2024-03-25 14:55:00,23185.47,CAD,US,ACH,FILE,0.135,2,NEXT_DAY,SETTLED,NONE,False
P-F0B9BD2C,2024-04-26 08:49:00,72609.09,EUR,JP,ACH,ONLINE,0.425,2,NEXT_DAY,SETTLED,NONE,False
P-F84BBE3C,2024-02-10 04:52:00,46176.01,GBP,US,ACH,FILE,0.136,0,NEXT_DAY,SETTLED,NONE,False
P-5AD5F420,2024-02-17 06:08:00,53781.68,USD,CA,SWIFT,API,0.206,1,SAME_DAY,SETTLED,NONE,False
P-7BCF528C,2024-04-04 16:07:00,64686.77,USD,JP,ACH,ONLINE,0.454,0,NEXT_DAY,SETTLED,NONE,False
P-02B18536,2024-05-06 16:11:00,93669.56,GBP,GB,WIRE,BATCH,0.334,1,NEXT_DAY,SETTLED,NONE,False
P-EC9AD12B,2024-06-09 06:04:00,16149.92,JPY,CA,SWIFT,FILE,0.303,3,NEXT_DAY,SETTLED,NONE,False
P-236B4B02,2024-04-28 00:02:00,7226.73,EUR,CA,SWIFT,API,0.242,2,NEXT_DAY,SETTLED,NONE,False
P-A213D23E,2024-06-21 08:36:00,256494.2,JPY,AU,ACH,ONLINE,0.024,2,SAME_DAY,SETTLED,NONE,False
P-D82929C6,2024-06-28 19:34:00,26118.47,USD,DE,WIRE,ONLINE,0.45,1,SAME_DAY,SETTLED,NONE,False
P-937C88DB,2024-06-05 02:06:00,36361.2,CAD,CA,ACH,API,0.155,0,NEXT_DAY,SETTLED,NONE,False
P-239038AA,2024-01-07 15:21:00,69465.99,JPY,GB,WIRE,API,0.277,1,SAME_DAY,SETTLED,NONE,False
P-34D19E78,2024-05-07 15:34:00,133519.11,GBP,US,SWIFT,BATCH,0.087,3,SAME_DAY,SETTLED,NONE,False
P-F87FC8A2,2024-04-28 09:17:00,345756.72,AUD,GB,ACH,ONLINE,0.343,0,SAME_DAY,SETTLED,NONE,False
P-73477BC1,2024-01-26 15:04:00,86717.44,EUR,GB,ACH,FILE,0.186,1,SAME_DAY,SETTLED,NONE,False
P-6D83E67A,2024-01-10 17:40:00,56750.43,USD,GB,SWIFT,BATCH,0.373,2,NEXT_DAY,SETTLED,NONE,False
P-7E6A7F4B,2024-03-03 08:12:00,146015.55,CAD,GB,SWIFT,API,0.076,0,SAME_DAY,SETTLED,NONE,False
P-D01FC25F,2024-05-09 05:30:00,101156.2,USD,IN,ACH,ONLINE,0.14,2,NEXT_DAY,SETTLED,NONE,False
P-FFFD87D0,2024-03-30 15:52:00,16762.79,CAD,DE,RTP,BATCH,0.068,1,SAME_DAY,SETTLED,NONE,False
P-5BF24B4A,2024-02-03 22:22:00,47108.25,JPY,AU,WIRE,MOBILE,0.074,2,NEXT_DAY,SETTLED,NONE,False
P-59570EB9,2024-04-21 11:28:00,82405.99,JPY,DE,SWIFT,BATCH,0.472,0,NEXT_DAY,SETTLED,NONE,False
P-C73C0463,2024-05-16 20:53:00,295011.82,AUD,CA,ACH,BATCH,0.093,3,NEXT_DAY,SETTLED,NONE,False
P-8553AF90,2024-02-05 22:03:00,52874.16,JPY,US,ACH,ONLINE,0.166,0,NEXT_DAY,SETTLED,NONE,False
P-3C4506BE,2024-02-05 17:56:00,57428.33,USD,IN,RTP,MOBILE,0.072,0,SAME_DAY,SETTLED,NONE,False
P-8F6E68EA,2024-02-10 10:31:00,23990.42,JPY,IN,WIRE,BATCH,0.021,1,SAME_DAY,SETTLED,NONE,False
P-8D192F4A,2024-01-13 14:31:00,10635.71,AUD,JP,SWIFT,API,0.517,1,SAME_DAY,SETTLED,NONE,False
P-E72DE87F,2024-01-21 20:57:00,263577.73,JPY,DE,SWIFT,API,0.268,1,T_PLUS_2,SETTLED,NONE,False
P-8931CC11,2024-06-01 23:30:00,28844.94,EUR,CA,SWIFT,BATCH,0.061,0,SAME_DAY,SETTLED,NONE,False
P-9424ADC3,2024-01-31 11:32:00,3347.98,GBP,CA,RTP,API,0.272,1,NEXT_DAY,SETTLED,NONE,False
P-51E1DF3B,2024-03-02 16:42:00,18099.82,EUR,JP,WIRE,ONLINE,0.285,0,NEXT_DAY,SETTLED,NONE,False
P-D3948586,2024-01-06 23:36:00,89168.28,EUR,JP,SWIFT,API,0.344,1,SAME_DAY,SETTLED,NONE,False
P-83EF5561,2024-02-06 13:18:00,2944.62,JPY,US,WIRE,BATCH,0.218,1,NEXT_DAY,PENDING,NONE,False
P-C98EF6CF,2024-03-23 05:44:00,47167.33,GBP,AU,WIRE,ONLINE,0.251,1,T_PLUS_2,SETTLED,NONE,False
P-5769CEE6,2024-02-20 09:07:00,11101.33,GBP,AU,ACH,ONLINE,0.105,1,SAME_DAY,SETTLED,NONE,False
P-17899B8A,2024-03-23 05:49:00,482029.26,EUR,US,WIRE,API,0.177,0,NEXT_DAY,SETTLED,NONE,False
P-26074A2E,2024-01-25 11:56:00,63624.79,GBP,DE,SWIFT,ONLINE,0.193,0,NEXT_DAY,SETTLED,NONE,False
P-96604745,2024-03-26 02:39:00,80155.49,JPY,CA,WIRE,BATCH,0.107,2,NEXT_DAY,SETTLED,NONE,False
P-F97F53D0,2024-03-20 14:36:00,86287.13,GBP,GB,ACH,FILE,0.292,1,SAME_DAY,PENDING,NONE,False
P-EA6D480C,2024-01-20 05:50:00,11740.05,AUD,CA,ACH,FILE,0.322,1,SAME_DAY,SETTLED,NONE,False
P-D3E41D08,2024-06-21 23:10:00,15831.09,JPY,US,ACH,ONLINE,0.137,1,NEXT_DAY,SETTLED,NONE,False
P-2DD3040A,2024-04-26 16:50:00,62090.01,CAD,AU,WIRE,ONLINE,0.334,1,NEXT_DAY,SETTLED,NONE,False
P-C2BF062E,2024-01-17 18:26:00,50224.56,USD,DE,WIRE,API,0.147,1,SAME_DAY,SETTLED,NONE,False
P-E357CF5C,2024-02-24 16:05:00,175189.49,USD,CA,ACH,ONLINE,0.172,1,T_PLUS_2,SETTLED,NONE,False
P-67D49CDD,2024-03-21 01:30:00,91349.39,CAD,US,WIRE,ONLINE,0.131,2,SAME_DAY,SETTLED,NONE,False
P-D9AA1C88,2024-03-02 18:15:00,42465.12,GBP,IN,WIRE,ONLINE,0.518,1,SAME_DAY,SETTLED,NONE,False
P-CA9F2884,2024-03-24 02:08:00,129384.67,EUR,IN,ACH,ONLINE,0.152,0,T_PLUS_2,SETTLED,NONE,False
P-55DF0C23,2024-02-29 10:10:00,11085.32,CAD,JP,SWIFT,ONLINE,0.277,0,NEXT_DAY,SETTLED,NONE,False
P-37EDD7E7,2024-01-29 15:28:00,52752.7,GBP,CA,SWIFT,ONLINE,0.18,2,SAME_DAY,SETTLED,NONE,False
P-8886701C,2024-05-15 17:53:00,190729.58,EUR,AU,WIRE,MOBILE,0.36,0,T_PLUS_2,SETTLED,NONE,False
P-2210F13F,2024-01-15 23:34:00,51023.57,EUR,US,WIRE,ONLINE,0.268,2,T_PLUS_2,SETTLED,NONE,False
P-3DD571D9,2024-01-29 18:30:00,720080.47,GBP,DE,SWIFT,MOBILE,0.451,0,T_PLUS_2,SETTLED,NONE,False
